RecordID,Date,Country,TemperatureAnomaly_C,CO2Level_ppm,ExtremeWeatherEvent,EconomicImpact_USD,PopulationAffected
5c7bd50b-5652-40fe-9c58-edd8a746e236,2000-01-08,USA,0.8,378.38,Heatwave,9630720.54,3236353
a1f1b057-cdeb-47c4-a50b-ad5b5ced6e2e,2023-11-21,India,-0.67,376.8,None,6114791.41,4628408
5b14b0df-4d20-40de-8141-c0021093f30c,2012-08-04,China,1.02,382.03,Tornado,3510162.64,4311940
3b84f36a-f1b4-42a4-837f-f69b3bb03727,2021-10-22,Canada,1.71,413.15,Tornado,6694992.19,2487564
a9f26646-5099-4df0-bcb1-7b4c9168d0b5,2001-05-11,India,0.8,373.66,Flood,5525976.84,3827607
70914704-b895-4ac8-a01d-02d4d1da5644,2002-08-10,Canada,0.28,397.52,Flood,7245398.69,3802758
37747562-d359-44a8-b340-9c4163bc14d5,2005-11-26,China,1.81,368.19,Wildfire,7281811.54,3900082
886bb626-62d9-43d4-b633-af5cf7f460fd,2000-10-22,Australia,-1.64,411.69,Heatwave,6735558.7,1568181
5ea2ec80-7248-4807-a8c2-41d352b826bb,2005-09-23,Brazil,0.44,411.48,None,9606034.15,3583025
12ea0e52-6e7f-496f-9d7e-09212ec91ab0,2019-11-04,Canada,-1.94,360.33,None,4421162.54,4190182
84478cc8-12ae-4a3b-99af-a29d1fee1988,2020-02-22,Australia,1.6,365.37,Wildfire,3842566.71,3072435
d39b3b74-fef8-4b4e-9539-1b23615786cf,2018-01-20,Russia,-0.27,411.43,Flood,2604278.64,3703693
2c7dd27e-c737-4ae5-878e-0564a7520b00,2000-01-31,France,-0.6,356.27,None,3071065.49,1887053
a8d9aafc-b19e-4b13-b31f-e51039f41373,2019-12-11,Russia,0.57,410.34,Flood,134832.97,4850197
f14ea493-603d-485f-b040-e428f6075822,2008-04-27,India,1.76,382.94,Heatwave,2514951.38,1592502
b1cebb46-1998-4e93-8f82-37f947006183,2022-05-04,France,1.76,394.92,Wildfire,1480569.93,4181276
33f64382-2393-4d29-a542-821204372356,2019-08-22,Russia,-1.19,353.8,None,6466551.5,110015
42e63661-e859-4f23-98b8-f62aaa79a7ca,2012-10-18,USA,0.1,361.56,Drought,4845931.46,4160339
155b12ed-d5ce-44a7-a0e8-64e43563aa7a,2018-03-11,Germany,0.71,404.78,Drought,986824.65,1230210
47c71a6e-3c21-40db-9edf-83af027a4e07,2023-06-09,Australia,-0.63,409.89,Drought,2050507.68,811098
bf5809f9-6e00-4b50-9919-deeb721e336c,2001-05-03,India,-0.95,383.77,Drought,9389891.96,3399461
2adb44dc-c023-4b32-8cf2-b15c8205334e,2007-09-05,Australia,0.99,368.61,Heatwave,7395194.9,3549407
265699e9-1677-4c11-879c-3190d6a82d85,2012-02-16,Canada,0.27,403.75,Hurricane,9694676.26,4878651
306d97e6-8898-4fbe-a945-e1d7914688e5,2002-08-17,USA,1.77,375.71,Heatwave,4028849.47,2183264
e96758d8-1ce3-4e1d-b766-f133dd2eb9f9,2018-06-21,India,0.22,354.76,None,5495019.5,3664819
2f0040f5-bb0e-4cfc-b1cc-19c671406aa9,2017-01-09,India,1.26,363.78,None,8869488.74,217919
6821eb88-e4f5-49ec-abe0-398a7dda1484,2017-12-31,France,-1.76,354.62,Wildfire,4577127.09,916550
4d562bdc-97d4-448f-8c61-c3d4f3b9ec7c,2015-06-30,China,1.98,368.28,None,7071472.41,350114
7909ecaf-493e-421a-baa5-1ea9a7ba60d4,2023-07-07,Russia,-0.28,359.5,None,7416617.75,4288073
65f91d45-a40f-455c-84d4-a2a7baecc4f6,2016-03-18,India,-1.78,402.27,Heatwave,6687724.88,3764741
7f37020f-fbbc-4204-82db-47a82952ed2c,2005-12-25,India,-0.62,395.81,Hurricane,8462667.55,2837061
7334dae5-d93f-49d9-bc68-cc0b2d41670b,2006-05-17,France,0.49,389.2,Heatwave,6673375.86,3649967
671c461f-a904-4a41-a3ca-78a5d23539d7,2017-12-29,Japan,-1.54,364.24,Hurricane,3603453.97,4974293
52e0d2ab-4d52-462d-b4fd-30c391fe996f,2010-06-29,Canada,-1.2,418.57,Hurricane,9444354.57,1966040
e60203ae-8166-48eb-a3bc-1f04033fa8ab,2011-12-25,Russia,1.81,356.56,None,29937.83,49408
e479a376-6647-4ae8-904f-f8beda5c3b20,2023-01-03,Australia,-0.19,389.2,Heatwave,9396327.62,4864211
7f36a4b7-937e-4af2-997e-3d8036083129,2006-06-11,India,0.12,386.93,Tornado,6661291.44,3843919
56bfac74-f84b-4c13-8546-45eaa483390a,2016-08-20,France,-0.18,406.0,Hurricane,9748187.38,1582006
9249ead4-abbd-461c-a94c-f9a9685191b2,2008-03-12,India,1.31,351.96,None,1636822.9,4463807
034b8d22-25f7-43fd-9232-8ab88d6ce8e5,2017-12-18,USA,1.8,400.32,Wildfire,1248708.55,4848632
badb572c-f14c-42a1-8256-d1492a5f6f3b,2019-12-26,China,1.04,383.98,Wildfire,4158232.45,4972302
21e09335-e16c-4600-9187-c74e310fe709,2007-05-04,USA,1.78,365.41,None,1386008.45,1586779
182f8cb0-7767-48cb-bc6b-f217067c1741,2013-01-27,China,1.27,399.61,Flood,8289872.52,2092887
002b97b1-a125-4814-8491-63389d71a0fa,2020-01-05,Germany,-1.7,362.39,Wildfire,532113.48,1464805
45ee5fb8-4b01-4d76-9cb5-27e929da8bb2,2000-02-07,USA,-0.27,400.89,None,7626078.57,2230553
73e55319-338f-413e-83d3-fb2dcf4309d5,2013-01-29,Japan,1.73,399.74,Wildfire,9649666.09,3279645
20b0f0fb-c9c7-4755-9fd1-b51f4d87576d,2003-02-12,India,1.87,408.74,Drought,2542937.59,1017777
76fa9b7c-47c1-423a-bb14-8daac4c7767c,2014-05-16,India,-0.96,390.72,Heatwave,922957.21,3236321
7d3936c5-c5c0-45c8-8e82-0a0a35af8b34,2015-09-23,Germany,-1.45,359.67,None,1715155.86,2858835
3ba7a8d8-748c-4313-9dbf-f7e5ae914022,2022-01-17,France,-1.71,358.32,Drought,5054309.65,4733204
164c2a60-8d1e-466b-a5b6-d266db1cde62,2012-01-17,China,-0.34,381.09,Wildfire,9161095.25,4429443
9f22d461-4fde-4667-aecd-703f7257f77b,2000-08-21,India,0.12,397.83,Hurricane,2969267.14,2442026
eeb20022-2a9f-4630-aa96-4d8fad3d22d7,2018-11-04,Canada,-0.26,412.03,Flood,7012484.87,3927980
5a04f53d-6571-431c-8e70-ff3cbd831ce6,2009-07-02,India,0.74,384.85,Hurricane,6865632.13,196944
33d5664b-d7ea-4fd4-8aed-3e8b241d47fc,2019-09-05,Australia,-1.59,366.01,Heatwave,765478.4,1397813
c4de79d0-ca23-40cf-abba-e070d7153398,2016-03-02,USA,-0.61,365.71,None,2788422.33,2729216
c9e77a89-cced-4c0f-a071-e540349be5b3,2010-09-27,India,1.75,404.64,None,4807330.48,13663
5a20c517-e3ee-4977-8fa2-efaa6bdbbda1,2006-04-30,USA,0.19,357.54,Hurricane,537365.87,1527143
96f7b692-37a3-45e3-a1d8-6e86360ff8dc,2006-11-04,Brazil,-0.65,395.91,Wildfire,6698392.47,2261636
fd605409-83ac-410f-839e-af805b0b5ce5,2022-04-02,India,0.46,408.86,Tornado,6340826.6,2686444
2c6d35d8-0a1a-4d57-85d2-3326ac635f70,2002-05-04,Japan,0.88,373.9,None,430202.4,4268350
f840543e-b514-4c37-9f74-05e22b7a8180,2003-11-19,Brazil,-1.88,374.56,Flood,8381193.77,3372455
18826931-c324-490a-a631-a6083b0544d3,2019-02-26,Germany,0.31,352.24,None,671159.25,3234727
7b89d47e-26c0-4281-8e60-a8920554b046,2020-05-12,USA,-1.35,383.75,Heatwave,3288599.13,405278
1764fd52-a8d7-48ad-9086-c014f5c931ab,2022-10-12,China,-1.09,407.17,Tornado,2246775.78,2680243
9ec1039c-08f9-4d05-a1e8-db155b2d40c4,2014-11-11,Japan,-1.62,405.74,Flood,5361891.16,4481972
e2b3a0b4-6997-47fe-9007-3f60ff12ea48,2009-12-05,Brazil,1.97,380.01,Heatwave,2814274.18,4910491
be3a5b42-3f2f-48af-95c1-a52be5c78b90,2006-12-16,Canada,0.08,371.7,Hurricane,3107451.41,2321258
9efe88bb-998f-4a8d-a15f-ef98825b0115,2013-03-22,China,0.29,383.5,None,6617162.18,1992957
49c97fc7-aebb-4e97-a694-0ad22dc2583b,2006-09-20,Canada,-1.9,375.04,Tornado,9430313.42,3514642
8a69a5ac-044a-4e59-b20a-07aeab888f6c,2016-10-01,France,-0.42,391.47,Drought,8852581.28,3868165
30b0693a-5925-45c2-87d0-0d3b0c7acc4f,2014-09-20,Japan,2.0,372.52,Drought,9950541.01,3309533
ec307037-fc42-460c-a021-7b86c86223b8,2011-04-05,China,-0.94,385.92,Tornado,4783826.33,54061
4c943c0d-3ab3-4622-a91d-207d9f11c7f6,2021-05-24,Brazil,-1.15,394.66,Wildfire,6616139.46,3417785
44c3a86a-bc45-4857-a7d6-db0ac6a240f8,2005-10-15,USA,1.56,404.97,Drought,2971553.95,1572198
f74a759a-4e55-485c-b17d-be617b19e7f1,2021-06-28,India,1.8,405.56,Drought,489517.91,1030695
d06fd5d8-3190-4308-9a85-24fa16e03bc3,2017-08-20,France,-0.97,365.67,Tornado,3604033.06,4757089
10a0b2c0-5eee-40bc-80b5-b708bdd82066,2013-07-25,Brazil,0.76,383.88,Hurricane,365320.4,403279
bca7fdb0-af76-4508-838d-195a6f7c4864,2017-03-15,Australia,0.28,351.47,Flood,2660735.89,4322388
ba495077-7146-4218-8a3d-bfcca2652349,2013-03-31,Australia,0.71,360.43,Tornado,3662156.1,3910993
ffb1487a-43d5-4038-9a15-4c3fa15b59a3,2010-04-13,India,-1.24,384.39,None,6505370.5,2873390
811b621c-e5b1-41f4-b36d-4f7eeba7cb45,2012-10-07,Brazil,-1.22,400.27,Drought,6328354.63,10197
50b4a935-fe74-481b-8a41-2c53c5706616,2017-09-01,Russia,1.77,360.5,None,7594668.97,3337908
b7bbd73c-2d93-4d31-8767-ca977d4f2631,2007-04-19,France,-0.81,376.71,Tornado,2351531.62,3580554
53e96979-adae-431c-86a9-c2513cb4f94f,2013-02-22,Canada,-1.08,404.25,Flood,6040692.91,2593403
7cbaab3b-ec13-4267-8a0f-d00d50aefcea,2003-09-07,USA,1.14,371.61,Hurricane,4340534.61,3178813
b3b522e6-2c96-473b-a2fb-2c8d640e053e,2011-02-18,Russia,-0.05,400.34,Wildfire,1197876.11,4789274
298c8d2c-f367-466b-bce5-04a9d85d873f,2003-08-30,France,1.66,368.81,Hurricane,9092076.07,1712552
551481a4-5d88-41e9-839b-20d342a11450,2006-02-18,China,1.93,397.86,Wildfire,8333318.39,3337940
631a1929-5dd4-49b6-aabf-191b2e0a0750,2014-02-17,USA,-1.51,386.5,Flood,9482698.38,3459396
e2ff7c69-b30b-4966-9612-cfd3107d266b,2011-01-23,Japan,1.65,352.16,Tornado,5002598.17,2442822
ff49eb2c-6d11-4f5d-95dc-0a407e1dd97e,2014-07-20,Germany,-0.27,418.49,None,9729366.93,377591
0e850a83-7f7f-4148-8793-f7d9f7f67901,2020-02-09,USA,-1.53,361.98,Wildfire,2001105.15,737575
745133ca-b348-414a-a7d9-a948cf499079,2002-06-08,USA,1.85,417.35,Tornado,7145596.96,1782598
15636d91-9bac-4aa9-a8c9-6c5155d527cd,2018-07-05,Russia,1.41,361.08,None,9605625.13,1693066
53ff9b27-84fd-4476-89e4-f55d1272777d,2003-05-19,Brazil,-0.13,362.14,Heatwave,153262.95,4861863
88b47b84-4621-4251-9462-fe29ea97b812,2006-06-08,China,-0.4,396.86,Drought,1732203.64,3305103
27af562c-9d09-4810-bfd8-bf750978e275,2023-06-15,USA,-0.41,399.41,Heatwave,6357092.29,367213
a75da00d-049e-40c9-a1d2-9e6300aa364b,2008-07-17,Japan,-0.12,351.17,Hurricane,9576417.09,2129318
b4ae9226-e6c4-4227-ba34-feb0ea43d8f4,2004-03-12,France,-0.39,393.76,None,7656912.93,1141596
55595c86-afbb-4d18-86d8-0ee5a295a1d1,2014-06-27,Russia,0.31,393.54,None,4286848.98,3751758
f56a4bf4-7fea-492e-8251-b293f015edd7,2004-05-22,Brazil,-0.09,410.52,None,2461368.35,541562
0eeb9fda-2d4a-4b10-a98a-b0dd85999ff7,2005-02-22,India,-1.26,386.62,Hurricane,9396020.93,1415420
c28a4e4b-19d5-4479-a984-2827238225c7,2007-05-27,Canada,0.67,417.87,Hurricane,9043861.29,3266933
d53a2530-e63d-41f4-a3f4-5b1fd6a98e38,2014-11-17,Brazil,1.82,402.67,Tornado,4566824.0,4048595
022f1dae-23b3-4dc8-b67b-7c4244119081,2004-11-07,Canada,-1.38,416.23,Hurricane,4568710.83,3843748
6a805990-9e94-4638-bca8-d62a80667d15,2023-02-11,Australia,-0.62,363.5,Hurricane,5727514.68,1926248
0b9922e1-8047-4369-a865-1dfcc5e2acf1,2011-08-29,Canada,-1.79,417.65,None,9987180.53,3630258
e70fd547-a05c-4c08-ba95-9a4cd439e47d,2004-11-22,Australia,-1.93,410.14,Drought,7239896.58,1614895
c710ee54-8cc2-460f-aa87-8863b013aecd,2005-10-24,Canada,0.69,389.92,Hurricane,5772895.2,2374269
7fac5b48-e322-4816-9dd3-8f13530cfefb,2013-10-06,Brazil,1.74,383.6,Tornado,5845572.05,303295
2ad61fca-c880-4e7e-bd00-c4d724ad4e11,2009-04-09,Germany,0.33,382.71,None,6351135.04,1372808
2ecb8a15-419f-462a-b0ed-26a273a1b6e2,2001-02-19,Brazil,1.6,367.63,Drought,3704391.83,2073525
648bfb98-626c-473a-928e-555656d1b253,2019-03-05,India,-0.16,365.99,Flood,6416293.15,718733
a5d0e896-ebc7-4851-90df-2924cfba3215,2000-05-25,USA,-1.31,402.74,Wildfire,9677972.8,765783
c6979244-74b4-49a8-bb6f-3c350960d3c1,2005-03-08,USA,2.0,371.81,Tornado,7955697.68,4079064
f882807e-c161-44da-b4fc-aceec19b46e3,2000-04-28,China,0.95,363.38,Heatwave,8458724.61,3926472
c3522011-144f-4dd0-a5a0-2ed29f10c4d8,2002-01-02,Australia,-1.95,390.78,Tornado,124646.88,3814964
52a012d6-b81f-4377-aff2-8f79c441f2a1,2023-02-26,Germany,-1.81,368.25,Tornado,4904860.66,4647304
1587fa55-403e-421c-b411-8ae7021c50d8,2023-05-19,China,-1.85,408.3,None,4168985.85,3475133
bfe5a092-0ef9-408c-96b2-5bafbb650cfe,2022-12-19,France,-0.77,381.32,Wildfire,2465570.63,2642562
a32ece12-d8be-4108-a5cd-ad0044da6015,2019-02-23,France,0.42,418.52,None,9544353.01,1846356
89e89aaa-0221-46c8-bd50-653636ac8afe,2006-08-05,USA,-0.14,379.17,Tornado,2104875.56,1093673
fb4ed824-d029-44d8-95be-90c65957a33a,2011-04-24,Brazil,0.86,387.91,Flood,5788281.77,1860136
2b46ec0d-f0f8-4155-bfda-d9be17894e0e,2007-09-24,Brazil,1.62,403.28,Flood,2442482.38,4289714
aaf44316-a420-4252-af8b-1c22d25bb135,2001-09-08,France,-0.04,365.6,Flood,5510721.92,2660573
c669d871-40b6-43a6-8454-e6311183402d,2017-09-28,China,-1.16,401.97,Heatwave,766000.67,1862216
c11d0842-8f77-4334-9264-b3f7ff340d24,2011-10-24,Japan,-1.57,401.49,Tornado,9336462.93,837489
e7eb3ac9-79ad-4113-bfcb-acfd68d0fdd4,2021-11-07,Germany,1.25,384.26,Heatwave,18962.03,2377547
02d53564-2e64-4269-82bb-4e69fe9988c9,2003-05-28,Germany,1.32,374.17,Hurricane,7630839.58,2466421
55f507c7-aec9-4fd2-8adc-6768a534c716,2001-03-18,China,1.22,409.93,Tornado,8299300.52,3393977
6762103e-f70d-4ad7-b737-119e4e6d3f62,2004-12-20,France,1.21,412.69,Hurricane,1240536.29,4750352
da1d6241-0f7b-4e98-9f1d-878492623412,2005-06-17,Russia,0.82,362.25,Hurricane,6546977.62,1271048
235086ef-8459-4027-8d4a-6d45563ae716,2001-05-03,Australia,-1.45,389.48,Hurricane,743964.75,379009
9709ded7-1139-49af-8d21-f7c9551a8c95,2016-02-21,Canada,0.24,372.66,Heatwave,6882489.5,4842974
60689a83-5c54-4062-993e-dbfa848ce0bf,2019-07-31,India,0.22,367.28,Wildfire,9860712.48,3357274
67acf190-cbbd-46ee-bbcb-228b1c9eebe3,2006-01-16,Japan,-1.65,359.15,Drought,598696.78,558096
4b9eb627-73b9-4dd9-be97-4ab8d4302534,2014-04-05,Germany,-1.67,351.95,Heatwave,1094726.95,3977000
7aad54c5-4430-444b-8302-c80e460eaa74,2011-10-08,France,0.09,391.47,Wildfire,7404952.59,1147133
73f8b004-a8f6-45c5-ae35-ed2995a49294,2000-01-11,USA,-1.86,378.09,Wildfire,7010818.58,4578908
e00183ed-d0c1-4a6f-95da-7cd1bec88ded,2003-08-10,USA,-0.53,366.87,Tornado,3978442.32,776412
7943a025-e541-4c67-89b9-4e59d57519e2,2003-07-24,India,-0.14,370.8,Heatwave,3481876.03,1059160
24c76821-7578-4fed-bd33-ee11dac44b57,2000-05-14,Japan,1.72,357.31,Hurricane,5751840.27,4338176
519efdcd-f92d-4924-a721-ab97f153d0ef,2021-01-06,France,-1.75,377.84,Flood,9963593.63,3349797
1cea1cb5-aa77-42e4-b9d1-47cb93539c59,2002-05-12,Russia,1.49,367.41,Drought,7490985.86,2009912
8e4e8a68-79a8-43b4-a7b2-3b5f03f6d04a,2023-09-10,USA,-1.54,418.64,Tornado,7197787.26,257813
c8c095af-9f2e-42b2-9413-060cd82c996d,2003-12-07,India,-0.65,403.25,Tornado,1427516.68,2754832
f523c64d-0e65-4a15-aa21-61efb44cd2e7,2013-02-25,India,-0.97,389.83,None,7505587.12,255313
a4137dc7-d87a-4897-a77a-ec497af5e5f0,2006-02-14,France,-0.36,364.73,Heatwave,8388574.21,1526279
d00bff49-16f7-4942-8cdb-d8b44257ccf8,2003-06-13,France,0.05,385.25,Drought,3900046.07,1859771
dec7f9ca-8f67-4be0-afca-dbea0e6533d7,2000-02-09,Japan,-0.33,393.18,None,7113553.15,221337
75dd2878-11a9-4ead-90b2-7a0dab15a36b,2019-05-09,Japan,0.86,415.82,Hurricane,6535953.8,2694514
27f19bd2-86b8-4c41-9cbd-aa728c89bd27,2020-01-07,Germany,-0.21,411.63,Flood,3835900.36,2617013
6b6126b3-3752-4766-95f8-b5fbc9378031,2002-02-02,France,0.1,372.4,Drought,8231928.54,2307443
f131bacd-4f96-4208-ac7e-5fd4f623f973,2015-04-06,India,0.4,355.64,Drought,4499335.79,68667
0733df9b-cc70-425c-865c-c8c7852cdd32,2007-09-22,Brazil,0.38,391.92,Heatwave,340707.24,3516374
987ba3e9-9e3e-4cc8-9e8a-8b48d0cc75a0,2022-12-15,China,1.61,389.43,Flood,2238124.74,4813606
c5e4533f-af44-439d-96a3-5c81277e0589,2009-12-18,Russia,-1.62,354.39,Drought,9978418.93,106647
d0b413d0-9684-4482-8588-16b4be1abc61,2009-09-05,Russia,1.01,373.95,Flood,8618407.41,2428796
82f8bb67-86e4-4695-b225-5ea6b51bb092,2006-07-06,Russia,0.73,370.39,Hurricane,7198444.08,1489213
ca0761c3-d6ad-41df-86ce-fad4c1c4a807,2001-05-12,Germany,-0.01,376.41,Wildfire,1856062.82,717450
88167c54-22ff-4818-a25e-43daf70b32c0,2019-03-25,USA,-0.87,395.87,Drought,5004056.1,1144573
998e15ef-06ea-4d00-b5dd-48a57348ec4f,2011-10-06,Germany,-0.34,407.52,Tornado,3524866.84,2730155
18347287-4587-4006-94b2-71806db2ca4d,2011-06-02,Germany,-1.9,367.29,Tornado,8965528.23,702739
c982fe5b-a2ed-4861-97c1-34cbadf659a9,2000-06-22,France,-1.55,391.96,None,2037254.17,415028
d9ad5212-5857-42ac-8cef-4a5c2fe5b5af,2006-10-27,Australia,0.24,369.41,Hurricane,4637439.84,3206586
98eef287-a2b5-4591-8733-afbbcb12aab4,2008-05-30,Australia,-1.23,404.2,Tornado,9964568.52,4788341
f5b95e3e-e797-4e0f-8672-df3a195c2846,2012-02-06,USA,0.95,392.56,None,2630759.86,3375760
1810e309-ec5d-4fd1-b626-090a8326c0dd,2003-07-05,Japan,0.38,369.63,Tornado,556163.66,1283649
86227c7e-35ff-4c3d-a2cd-b044952a53b1,2004-10-07,China,0.38,372.46,Wildfire,1655885.67,3446167
c0e5ec6a-6a29-4119-9f7e-1c56209839cf,2013-09-22,Russia,0.98,379.36,Heatwave,5624584.22,3446634
7730bcf1-0c8a-441a-98ab-80f9e81ddc11,2014-08-23,Russia,1.45,361.18,Wildfire,1051515.18,2728441
2988ef4d-0c3c-4fd8-96d4-ca967e2c0044,2011-11-23,Australia,-1.41,386.73,Flood,8863578.1,2714936
05deac33-1f45-4ee3-9540-0608ec99f3f5,2015-10-25,Russia,1.13,391.01,Wildfire,6109250.62,2107570
55caf5cf-528c-4632-953d-30667124d555,2004-09-02,Canada,-1.86,371.09,Hurricane,8891565.92,254889
3466c73a-96ac-43da-adde-6867e0ae87eb,2006-02-01,China,0.45,364.63,Drought,392563.41,2894850
c006ca01-9772-403f-9f9d-64d5e611b638,2011-02-05,Brazil,-0.74,355.72,Drought,4547833.81,1735950
2dd55f81-6252-484a-ba99-49c076f4c7c7,2012-06-03,China,1.1,391.64,None,9699662.48,1480692
4c073a47-943f-43a1-9499-b28ef3c97033,2010-05-07,India,0.64,403.17,Drought,4240346.65,4108612
251ed7f1-3cd9-4758-a063-d4942f2e20a3,2011-10-24,Japan,-1.75,417.29,Flood,5776642.4,1500506
028ab93b-a8d2-488a-9f54-8f9c4b500cc1,2003-03-12,USA,0.73,397.84,Flood,3187042.45,2059155
fdd716e6-49c1-4c76-953d-31b2308e68b8,2000-04-13,Germany,1.64,377.68,Heatwave,3163382.97,2376699
548c48ee-0e73-47be-a9c1-784bd4a88a9a,2011-10-14,USA,-0.3,377.87,None,6407216.28,2977738
20a08795-6b68-4f35-9db7-dd92936d0299,2023-08-05,France,1.7,363.56,None,5623139.99,2126205
8c1255cb-7e88-4791-8efa-8b74ae361ce3,2012-06-25,USA,0.47,367.15,Flood,3103329.2,4692009
351340de-0243-4d7e-b06d-188cf8fd9079,2021-10-27,USA,-0.11,394.18,Wildfire,9066478.06,2958339
cb458b2e-c3b4-4b5d-b04f-de1f7a9c4b26,2002-04-27,France,-0.2,404.51,Drought,6310592.92,4180381
f2a61734-7a5f-4739-b2a1-8a839ec47fa6,2019-10-22,China,-0.21,372.03,Heatwave,8435903.72,3996932
a43b230c-7fca-4df8-b2bf-9bbbec172abd,2020-06-25,India,0.14,371.42,Wildfire,8983445.82,3811900
2991e087-f501-4e4f-8e7e-182578c380c4,2017-07-02,Germany,-1.69,404.12,Drought,298218.37,1605268
de53e55c-2605-4664-b683-4101eef4269f,2016-10-08,Russia,-1.57,367.02,Flood,2459497.36,4014302
3b7d0c9f-bb17-40e4-8cbe-1b32de953432,2011-04-10,Russia,-1.65,399.65,Tornado,6205989.0,3935072
8b1f4e96-c68a-474f-aad7-c6dd946e9881,2013-02-08,Russia,1.9,353.09,None,7138416.25,2050575
fdd45657-c1aa-4575-bd30-ea0d5703f26d,2013-11-30,Canada,1.52,369.99,Heatwave,8506786.17,371246
096864bb-cdc1-4113-8e9e-0d607475457d,2021-11-12,China,0.99,386.15,Tornado,954674.05,4455797
bc224323-6e01-4e5f-a4ce-8c7d75236ad5,2012-11-20,USA,-1.5,407.98,Wildfire,6489363.01,4511519
ef2ae9f9-aaec-4b45-b281-65e8fd93dc2e,2018-09-20,Russia,-1.03,406.67,Heatwave,4723927.3,4599186
1836145d-f455-4f57-97a6-0d12516700e0,2015-08-12,Russia,-0.04,356.79,None,5481249.39,3188027
f22deb3e-1c05-45a0-8d91-ad1349b814d6,2009-06-23,Canada,-1.82,394.34,Heatwave,1230718.41,4395724
8f2ffe92-551e-434a-8358-5a420a666fca,2014-03-21,Germany,-0.49,382.14,Wildfire,7195343.02,3355919
d5f6e4fb-6d93-456f-abfa-afcaa0ddc643,2009-07-03,France,1.28,401.36,Wildfire,8932690.5,2026427
b1ac5fda-a1a5-495f-ba80-f83ec4a6e13a,2016-03-15,France,1.13,401.92,Drought,4454064.42,1630931
52ce6933-a1de-4d6e-884d-b116398d302c,2013-10-16,Canada,0.04,374.85,None,1451062.45,3866219
9cf1fb6e-3d65-4b27-8386-bcfdd57fdb69,2004-03-22,India,-0.36,406.5,Drought,5631181.61,1483281
04d62e3b-4f42-4999-bf89-90329b9211d6,2000-03-26,Brazil,-0.83,415.77,Flood,8913447.62,216649
995d5261-cee3-4d6a-8eb5-837575f2fd67,2018-10-06,USA,0.47,398.97,Wildfire,567309.85,3868431
7a1a77f6-f94b-4e20-b6d9-52df61e2febf,2005-06-30,Japan,0.73,416.87,Flood,3252550.33,3751832
c8b55b4f-fcce-40dc-871c-57367b18f751,2006-08-07,France,0.05,409.41,Drought,3061578.32,2522995
1626b686-bc77-4655-b4a6-492c772128fc,2014-01-23,Brazil,1.47,393.49,Tornado,3304998.15,4740056
ead8e63e-9c61-4ca1-b93a-76815a1810c2,2018-11-19,Germany,-1.71,408.21,Hurricane,6988102.17,3057037
ed239c94-957b-44a3-8464-473c048823bf,2008-12-13,Germany,1.52,359.08,Hurricane,5242400.72,2097742
6869c220-8fad-48d9-9ce1-d37ff9642a5d,2012-11-19,USA,-1.64,414.05,Tornado,2940391.27,1185207
91d4c38d-01f1-431a-8819-29dc5e53756a,2004-09-06,Russia,0.75,395.08,None,1303817.8,4910127
b40b7b72-943e-4cf7-8158-5ad7fe3e208d,2013-11-29,USA,0.56,385.2,Drought,328925.75,4894992
065c1ea3-7a6e-4c8a-be4f-eb1ad86b704b,2010-11-12,Australia,-0.96,393.29,Heatwave,3757983.58,3906303
5825fca0-739d-4fbb-84c4-eca928b43388,2020-09-20,Germany,-1.58,394.84,Drought,9061335.83,3123887
6c9e937e-54a4-4151-8cd0-d2f930979eea,2007-12-07,Brazil,-1.02,399.24,Wildfire,5515036.24,1320388
86485a50-7c74-40c8-b95b-461bb729c272,2000-11-30,China,-1.34,393.08,Flood,6109338.07,1593139
4c96dff1-bfd9-426f-9788-9c2d265dcc18,2019-05-29,Russia,-0.87,372.48,None,4552919.36,1240305
9b7865d3-a045-4bd3-8413-a92f288762f6,2003-02-26,Russia,-0.03,373.6,Flood,7026993.84,4503844
eabe17f5-8cd4-4b3a-8f68-b7f11dcbf1cd,2016-04-04,Australia,-1.77,378.2,Heatwave,6093586.92,1214922
89724285-e374-4ab9-a878-8cd02c5c0a5b,2009-07-25,Brazil,0.93,358.11,Wildfire,8041160.83,284654
82eeacb2-16c5-4c8d-b3dd-570a247e9588,2007-03-07,Japan,-0.3,370.62,Heatwave,1618231.53,132969
cc0e185a-38cd-44a0-9083-e3ae34a75fb3,2004-01-03,Japan,0.78,354.02,Tornado,1068813.72,3155957
3a0fb7f2-8465-44cb-b0ab-1c37b493acec,2013-12-29,Japan,1.87,368.26,Drought,5717501.21,3157021
8520b1bd-03cb-4e65-be33-20dff2a68118,2021-03-12,Canada,0.87,386.19,Drought,4119715.67,4085059
f194cb2d-8be4-445d-b5b7-b603e1dc295f,2006-09-26,Germany,-0.79,392.61,Wildfire,9828454.73,4286323
2c948de3-a2e0-43e0-b0f3-ceaab6f52993,2002-10-29,Brazil,-0.87,364.6,Heatwave,930932.91,3979146
a9d0c922-3166-4439-9a34-883bd94d8d8e,2013-03-29,Japan,0.68,378.57,Drought,7180869.43,1059615
bb5c8aac-1e5f-4865-8d96-aa75dd83ac97,2004-09-17,China,0.2,395.26,None,2766220.0,2481800
35cf5534-d751-40bd-84b1-b774e6e9bb14,2008-08-28,India,1.71,404.22,Wildfire,1993353.7,4155547
